source,type,target,weight
3959,undirected,4451,1
3959,undirected,5164,1
3964,undirected,4822,1
3967,undirected,4303,1
3967,undirected,4369,1
3968,undirected,4303,1
3968,undirected,4369,1
3969,undirected,5327,2
3971,undirected,4202,1
3971,undirected,4848,1
3971,undirected,5103,1
3971,undirected,5162,1
3972,undirected,4994,1
3973,undirected,4558,1
3974,undirected,4145,1
3974,undirected,4233,2
3974,undirected,4266,1
3974,undirected,4409,1
3974,undirected,4506,1
3974,undirected,5431,3
3975,undirected,4087,2
3975,undirected,4412,2
3975,undirected,4538,1
3975,undirected,4564,1
3975,undirected,4569,1
3975,undirected,4600,2
3975,undirected,4604,1
3975,undirected,4626,1
3975,undirected,4658,1
3975,undirected,4792,1
3975,undirected,4904,1
3975,undirected,5061,1
3975,undirected,5193,1
3976,undirected,4697,1
3976,undirected,4914,1
3977,undirected,4118,1
3978,undirected,4145,1
3978,undirected,4275,2
3978,undirected,5431,2
3979,undirected,5029,1
3979,undirected,5218,1
3979,undirected,5237,1
3982,undirected,4885,1
3984,undirected,4385,1
3984,undirected,5249,1
3985,undirected,4013,1
3985,undirected,5249,1
3985,undirected,5466,1
3987,undirected,4424,1
3987,undirected,5279,1
3988,undirected,4574,5
3989,undirected,4332,1
3989,undirected,4386,2
3989,undirected,4555,3
3989,undirected,4868,1
3989,undirected,5014,2
3989,undirected,5138,2
3989,undirected,5545,3
3991,undirected,5134,1
3992,undirected,4372,1
3993,undirected,4007,1
3995,undirected,4341,1
3995,undirected,4385,1
3995,undirected,4891,2
3995,undirected,5032,1
3995,undirected,5219,2
3995,undirected,5249,2
3996,undirected,4591,1
3996,undirected,4741,1
3996,undirected,4931,1
3996,undirected,5081,1
3997,undirected,5161,1
3999,undirected,5000,1
3999,undirected,5097,3
4000,undirected,4031,1
4001,undirected,4597,1
4003,undirected,5054,2
4004,undirected,5285,1
4005,undirected,4524,1
4005,undirected,5483,1
4006,undirected,5248,1
4007,undirected,4318,1
4008,undirected,4498,1
4008,undirected,4525,4
4009,undirected,4788,1
4009,undirected,4896,1
4009,undirected,5341,1
4009,undirected,5342,1
4009,undirected,5484,1
4011,undirected,5134,4
4012,undirected,4254,2
4012,undirected,4599,1
4012,undirected,5076,1
4012,undirected,5484,1
4013,undirected,5249,1
4013,undirected,5466,1
4015,undirected,4185,1
4015,undirected,5134,2
4015,undirected,5307,1
4017,undirected,5458,1
4017,undirected,5488,1
4018,undirected,4125,1
4019,undirected,5431,1
4021,undirected,4097,1
4021,undirected,4413,2
4021,undirected,4601,8
4021,undirected,4833,1
4021,undirected,5303,1
4021,undirected,5487,2
4022,undirected,4142,1
4023,undirected,4601,1
4025,undirected,4567,1
4025,undirected,4835,3
4025,undirected,4979,4
4025,undirected,5108,1
4026,undirected,4706,1
4027,undirected,4051,1
4028,undirected,4253,1
4029,undirected,4253,1
4030,undirected,5407,1
4031,undirected,4548,1
4031,undirected,4986,1
4031,undirected,5274,1
4031,undirected,5344,1
4032,undirected,4931,2
4032,undirected,4994,1
4032,undirected,5287,3
4033,undirected,4457,1
4034,undirected,4166,4
4034,undirected,5495,1
4035,undirected,4380,1
4035,undirected,5013,1
4037,undirected,4118,1
4038,undirected,4046,2
4038,undirected,4254,2
4038,undirected,4299,6
4038,undirected,4574,1
4038,undirected,5156,1
4038,undirected,5393,1
4040,undirected,4148,2
4040,undirected,4326,2
4041,undirected,4165,1
4041,undirected,4253,1
4041,undirected,4999,1
4042,undirected,5062,1
4043,undirected,4331,1
4043,undirected,4565,1
4043,undirected,4642,1
4043,undirected,4747,2
4043,undirected,4954,1
4043,undirected,4988,1
4043,undirected,4989,2
4043,undirected,5173,1
4044,undirected,5062,2
4044,undirected,5078,2
4045,undirected,4156,1
4046,undirected,4299,2
4047,undirected,4643,1
4047,undirected,5137,1
4047,undirected,5139,1
4048,undirected,4548,2
4049,undirected,4098,1
4049,undirected,4345,1
4050,undirected,4695,1
4050,undirected,4722,1
4053,undirected,4238,1
4053,undirected,4732,1
4053,undirected,5048,1
4053,undirected,5540,1
4054,undirected,4317,2
4054,undirected,5036,1
4054,undirected,5438,2
4057,undirected,5431,2
4059,undirected,5540,1
4060,undirected,4117,1
4060,undirected,4211,1
4060,undirected,4565,1
4060,undirected,4931,1
4064,undirected,4243,3
4064,undirected,4610,1
4064,undirected,5253,1
4065,undirected,4145,1
4065,undirected,4273,1
4065,undirected,4692,1
4065,undirected,4799,1
4065,undirected,5363,1
4068,undirected,4593,2
4068,undirected,4659,2
4069,undirected,4230,1
4069,undirected,5431,1
4070,undirected,4931,1
4070,undirected,5357,1
4070,undirected,5431,1
4073,undirected,4078,1
4073,undirected,4925,1
4073,undirected,5479,1
4076,undirected,5200,1
4077,undirected,4586,2
4077,undirected,4992,3
4077,undirected,5031,1
4077,undirected,5538,1
4078,undirected,4925,1
4078,undirected,5479,1
4080,undirected,4083,1
4080,undirected,4380,1
4081,undirected,4516,1
4081,undirected,5291,1
4082,undirected,5217,1
4083,undirected,4380,1
4084,undirected,4255,1
4085,undirected,4572,1
4085,undirected,4717,2
4085,undirected,5034,4
4086,undirected,4106,1
4086,undirected,5038,1
4087,undirected,4538,1
4087,undirected,4600,1
4087,undirected,4658,1
4088,undirected,5244,1
4089,undirected,4096,1
4089,undirected,4938,2
4090,undirected,4376,1
4090,undirected,5385,1
4095,undirected,4819,2
4096,undirected,4938,1
4098,undirected,4345,1
4099,undirected,4982,1
4099,undirected,5063,1
4102,undirected,4118,1
4103,undirected,5281,1
4106,undirected,4145,2
4106,undirected,4429,1
4106,undirected,4480,1
4106,undirected,5038,1
4106,undirected,5095,6
4108,undirected,4273,1
4108,undirected,4799,1
4108,undirected,5363,1
4109,undirected,4832,1
4110,undirected,5231,1
4111,undirected,4220,1
4111,undirected,4386,1
4111,undirected,4555,1
4111,undirected,5014,1
4111,undirected,5545,1
4113,undirected,4255,1
4114,undirected,4852,1
4114,undirected,4949,1
4115,undirected,5431,1
4116,undirected,4915,1
4117,undirected,4565,1
4117,undirected,4931,1
4118,undirected,4119,2
4118,undirected,4418,1
4118,undirected,4461,1
4118,undirected,4518,1
4118,undirected,5177,1
4118,undirected,5311,1
4118,undirected,5319,1
4119,undirected,4418,2
4119,undirected,4461,2
4119,undirected,4565,2
4119,undirected,4573,2
4119,undirected,4642,2
4119,undirected,4747,2
4119,undirected,5177,2
4120,undirected,5062,2
4121,undirected,4918,1
4121,undirected,4919,1
4121,undirected,4994,1
4121,undirected,5227,1
4126,undirected,4216,1
4126,undirected,4292,1
4126,undirected,4448,1
4126,undirected,5103,1
4128,undirected,4693,3
4128,undirected,4746,4
4128,undirected,4887,1
4128,undirected,5021,1
4132,undirected,4249,1
4132,undirected,4485,1
4132,undirected,4906,1
4134,undirected,4335,1
4134,undirected,4852,1
4134,undirected,5512,1
4136,undirected,4577,1
4136,undirected,5055,1
4136,undirected,5154,1
4137,undirected,5045,1
4140,undirected,4236,1
4140,undirected,4510,1
4140,undirected,4878,1
4140,undirected,5107,1
4140,undirected,5155,1
4141,undirected,5227,1
4142,undirected,4628,4
4143,undirected,4169,4
4143,undirected,4480,1
4143,undirected,4498,1
4143,undirected,4717,1
4143,undirected,4791,1
4143,undirected,4811,1
4144,undirected,4169,2
4145,undirected,4156,1
4145,undirected,4265,1
4145,undirected,4273,1
4145,undirected,4275,1
4145,undirected,4692,1
4145,undirected,4776,1
4145,undirected,4799,1
4145,undirected,4857,1
4145,undirected,4931,7
4145,undirected,5227,1
4145,undirected,5347,1
4145,undirected,5352,1
4145,undirected,5362,1
4145,undirected,5363,1
4145,undirected,5366,2
4145,undirected,5367,1
4145,undirected,5431,9
4146,undirected,4345,1
4146,undirected,4624,1
4146,undirected,5400,1
4148,undirected,4326,2
4151,undirected,5090,1
4151,undirected,5517,3
4153,undirected,5022,1
4153,undirected,5238,2
4155,undirected,4375,1
4155,undirected,5157,1
4155,undirected,5227,1
4157,undirected,4688,1
4157,undirected,5064,1
4158,undirected,5227,1
4159,undirected,4799,1
4159,undirected,5084,3
4159,undirected,5350,1
4159,undirected,5351,1
4160,undirected,5134,1
4161,undirected,4340,1
4161,undirected,4413,2
4161,undirected,5025,2
4162,undirected,4565,1
4162,undirected,4642,1
4162,undirected,4747,1
4162,undirected,4984,1
4164,undirected,5543,1
4165,undirected,4966,1
4165,undirected,4999,3
4165,undirected,5170,1
4166,undirected,5495,1
4167,undirected,4171,1
4167,undirected,4173,1
4167,undirected,4555,1
4167,undirected,4630,1
4167,undirected,4693,4
4167,undirected,4746,1
4167,undirected,5386,6
4167,undirected,5545,1
4168,undirected,5078,1
4168,undirected,5101,1
4168,undirected,5224,1
4168,undirected,5474,1
4168,undirected,5546,1
4169,undirected,4239,2
4169,undirected,4791,1
4170,undirected,4303,1
4171,undirected,4173,1
4171,undirected,4555,1
4171,undirected,4630,1
4171,undirected,5545,1
4173,undirected,4555,1
4173,undirected,4630,1
4173,undirected,5545,1
4175,undirected,4751,2
4177,undirected,4559,4
4177,undirected,4564,1
4177,undirected,4738,3
4177,undirected,4912,1
4177,undirected,5389,1
4177,undirected,5403,1
4179,undirected,4521,1
4179,undirected,4525,1
4183,undirected,4421,1
4183,undirected,4805,2
4184,undirected,4187,1
4184,undirected,4595,1
4185,undirected,5134,5
4185,undirected,5307,2
4186,undirected,4733,1
4186,undirected,4734,1
4186,undirected,4889,5
4186,undirected,4920,1
4186,undirected,4996,1
4186,undirected,5087,1
4186,undirected,5159,1
4186,undirected,5390,1
4188,undirected,4446,1
4188,undirected,5515,1
4189,undirected,4382,1
4189,undirected,4409,1
4190,undirected,5064,2
4191,undirected,4284,1
4194,undirected,5249,1
4196,undirected,4330,1
4201,undirected,4206,1
4201,undirected,4207,1
4202,undirected,4848,1
4202,undirected,5103,1
4202,undirected,5162,1
4204,undirected,4296,1
4204,undirected,4554,3
4204,undirected,4555,2
4204,undirected,4636,2
4204,undirected,4691,1
4204,undirected,4917,2
4204,undirected,5013,1
4204,undirected,5545,3
4205,undirected,5549,1
4206,undirected,4207,1
4208,undirected,4291,1
4208,undirected,5431,1
4209,undirected,5431,2
4210,undirected,5063,4
4210,undirected,5482,4
4213,undirected,5431,1
4214,undirected,5225,1
4215,undirected,4799,1
4215,undirected,5270,1
4215,undirected,5428,1
4216,undirected,4292,3
4216,undirected,4433,2
4216,undirected,4444,5
4216,undirected,4448,1
4216,undirected,4698,1
4216,undirected,4806,2
4216,undirected,4813,2
4216,undirected,4969,2
4216,undirected,5051,1
4216,undirected,5103,7
4216,undirected,5493,1
4217,undirected,4691,1
4217,undirected,4692,2
4217,undirected,4891,1
4217,undirected,5245,1
4218,undirected,5293,1
4218,undirected,5396,1
4220,undirected,4386,1
4220,undirected,4555,1
4220,undirected,4863,1
4220,undirected,4914,1
4220,undirected,5014,1
4220,undirected,5021,1
4220,undirected,5068,1
4220,undirected,5545,1
4221,undirected,4413,1
4223,undirected,4254,1
4224,undirected,4514,1
4224,undirected,5345,1
4224,undirected,5454,1
4225,undirected,4383,1
4226,undirected,5152,1
4227,undirected,4925,1
4227,undirected,5431,1
4228,undirected,5041,1
4228,undirected,5052,1
4228,undirected,5133,2
4228,undirected,5474,1
4230,undirected,4332,3
4230,undirected,4554,3
4230,undirected,4555,3
4230,undirected,4925,1
4230,undirected,4931,1
4230,undirected,4943,1
4230,undirected,5158,1
4230,undirected,5232,1
4230,undirected,5268,2
4230,undirected,5431,9
4230,undirected,5449,1
4233,undirected,5431,1
4234,undirected,4938,1
4235,undirected,5290,1
4236,undirected,4510,1
4236,undirected,4878,1
4236,undirected,5107,1
4236,undirected,5155,1
4237,undirected,4260,1
4237,undirected,4350,3
4237,undirected,5055,1
4238,undirected,4442,4
4238,undirected,4590,5
4238,undirected,4812,4
4238,undirected,4889,1
4238,undirected,4910,1
4238,undirected,4967,1
4238,undirected,5540,1
4241,undirected,5045,1
4242,undirected,5127,1
4243,undirected,4251,1
4243,undirected,4252,8
4243,undirected,4543,7
4243,undirected,4610,1
4243,undirected,5179,2
4243,undirected,5253,1
4243,undirected,5305,1
4243,undirected,5483,2
4243,undirected,5495,1
4244,undirected,4911,1
4245,undirected,5102,2
4245,undirected,5139,1
4245,undirected,5474,1
4246,undirected,4254,1
4247,undirected,5232,1
4247,undirected,5301,1
4249,undirected,4485,1
4249,undirected,4906,1
4250,undirected,4327,1
4250,undirected,4415,1
4250,undirected,4612,1
4250,undirected,4912,2
4250,undirected,5052,14
4250,undirected,5290,8
4251,undirected,4252,6
4251,undirected,4543,2
4251,undirected,4652,2
4251,undirected,4835,2
4251,undirected,5179,2
4251,undirected,5294,1
4251,undirected,5305,1
4251,undirected,5371,2
4251,undirected,5413,1
4252,undirected,4484,3
4252,undirected,4486,3
4252,undirected,4543,9
4252,undirected,4632,1
4252,undirected,4652,2
4252,undirected,4835,1
4252,undirected,4979,2
4252,undirected,5179,6
4252,undirected,5305,1
4252,undirected,5371,1
4252,undirected,5495,1
4253,undirected,4277,1
4253,undirected,4289,2
4253,undirected,4478,1
4253,undirected,4825,1
4253,undirected,5044,1
4253,undirected,5088,2
4253,undirected,5249,6
4253,undirected,5372,1
4254,undirected,4553,1
4254,undirected,4599,1
4254,undirected,5066,1
4254,undirected,5076,3
4254,undirected,5300,1
4254,undirected,5484,2
4255,undirected,4524,2
4255,undirected,4588,1
4255,undirected,4742,3
4255,undirected,4902,1
4255,undirected,4930,3
4255,undirected,4950,1
4255,undirected,5039,1
4255,undirected,5156,1
4255,undirected,5237,1
4256,undirected,4282,1
4256,undirected,4750,1
4257,undirected,4330,1
4257,undirected,4773,1
4257,undirected,4931,1
4257,undirected,4994,7
4257,undirected,5309,1
4257,undirected,5431,1
4258,undirected,4501,1
4259,undirected,4558,1
4260,undirected,4350,6
4260,undirected,5055,3
4261,undirected,4350,1
4261,undirected,5383,1
4262,undirected,5363,1
4262,undirected,5431,1
4264,undirected,4452,1
4264,undirected,4783,1
4265,undirected,4931,1
4267,undirected,4352,1
4267,undirected,5304,1
4267,undirected,5550,1
4268,undirected,4413,1
4268,undirected,4639,1
4268,undirected,5264,1
4269,undirected,5431,2
4271,undirected,4735,1
4271,undirected,4937,1
4273,undirected,4692,1
4273,undirected,4799,2
4273,undirected,5352,1
4273,undirected,5363,3
4273,undirected,5431,1
4274,undirected,4316,1
4274,undirected,4659,1
4274,undirected,5431,1
4275,undirected,5431,2
4276,undirected,4736,1
4276,undirected,4807,1
4277,undirected,5249,1
4280,undirected,4942,1
4280,undirected,5431,1
4282,undirected,4750,1
4283,undirected,4730,4
4283,undirected,4922,1
4285,undirected,4362,1
4285,undirected,5446,1
4286,undirected,4938,1
4286,undirected,5418,1
4288,undirected,4786,1
4288,undirected,5201,1
4289,undirected,5249,2
4291,undirected,4799,1
4291,undirected,5431,1
4292,undirected,4448,1
4292,undirected,4698,1
4292,undirected,5103,3
4293,undirected,4501,1
4295,undirected,4799,1
4296,undirected,4917,1
4299,undirected,4390,1
4299,undirected,4574,1
4299,undirected,4711,1
4299,undirected,5393,1
4300,undirected,4619,1
4301,undirected,4708,2
4301,undirected,5207,2
4303,undirected,4339,2
4303,undirected,4369,5
4303,undirected,4874,1
4303,undirected,4930,6
4303,undirected,5481,1
4303,undirected,5492,1
4304,undirected,4339,1
4304,undirected,4535,1
4304,undirected,4874,1
4304,undirected,5288,1
4304,undirected,5358,1
4307,undirected,5133,1
4308,undirected,4523,1
4308,undirected,4807,1
4311,undirected,5055,2
4314,undirected,4413,1
4314,undirected,4639,1
4316,undirected,4659,3
4316,undirected,5431,4
4317,undirected,5438,1
4320,undirected,5472,1
4321,undirected,4974,1
4321,undirected,5443,1
4322,undirected,4676,1
4322,undirected,4909,1
4323,undirected,4615,1
4323,undirected,4616,1
4323,undirected,4746,1
4323,undirected,5410,1
4324,undirected,5035,1
4324,undirected,5120,1
4324,undirected,5392,1
4327,undirected,4994,7
4327,undirected,5052,1
4328,undirected,4453,3
4329,undirected,4424,1
4330,undirected,4556,2
4330,undirected,4785,1
4330,undirected,4938,1
4331,undirected,4565,1
4331,undirected,4642,1
4331,undirected,4747,1
4331,undirected,4989,1
4332,undirected,4554,3
4332,undirected,4555,12
4332,undirected,4868,5
4332,undirected,4879,1
4332,undirected,5014,1
4332,undirected,5138,1
4332,undirected,5431,3
4332,undirected,5449,1
4332,undirected,5541,1
4332,undirected,5545,9
4335,undirected,4852,1
4335,undirected,5512,1
4337,undirected,4401,1
4337,undirected,4943,1
4339,undirected,4535,1
4339,undirected,4874,1
4339,undirected,5288,1
4339,undirected,5358,1
4340,undirected,4413,1
4340,undirected,5025,1
4343,undirected,5137,1
4343,undirected,5496,1
4344,undirected,4938,1
4345,undirected,4624,1
4345,undirected,4687,1
4345,undirected,5125,1
4345,undirected,5400,1
4345,undirected,5410,1
4346,undirected,5431,1
4348,undirected,4893,2
4348,undirected,4921,1
4348,undirected,4925,2
4348,undirected,5276,1
4350,undirected,5055,2
4350,undirected,5383,1
4352,undirected,5304,1
4352,undirected,5550,1
4353,undirected,4367,1
4353,undirected,5169,1
4355,undirected,4921,1
4356,undirected,4935,1
4358,undirected,4799,1
4359,undirected,5045,1
4359,undirected,5539,1
4362,undirected,5446,1
4363,undirected,4753,1
4364,undirected,4846,2
4364,undirected,5333,1
4365,undirected,4746,2
4366,undirected,4745,1
4367,undirected,5169,1
4368,undirected,4578,2
4368,undirected,4650,1
4368,undirected,4732,1
4371,undirected,4413,1
4373,undirected,5391,1
4374,undirected,5052,3
4374,undirected,5290,1
4374,undirected,5425,1
4375,undirected,4434,1
4375,undirected,4656,2
4375,undirected,5062,1
4376,undirected,5385,1
4380,undirected,4445,1
4380,undirected,4499,1
4380,undirected,4502,2
4380,undirected,4741,2
4380,undirected,4793,1
4380,undirected,4931,2
4380,undirected,5024,1
4380,undirected,5025,1
4380,undirected,5036,1
4380,undirected,5057,1
4380,undirected,5121,1
4380,undirected,5235,1
4380,undirected,5245,3
4380,undirected,5431,2
4382,undirected,4409,1
4382,undirected,4481,1
4382,undirected,4501,4
4382,undirected,5013,3
4382,undirected,5322,1
4382,undirected,5347,1
4382,undirected,5387,1
4382,undirected,5540,7
4383,undirected,4460,1
4383,undirected,4517,1
4383,undirected,4592,1
4383,undirected,4766,2
4383,undirected,4814,1
4383,undirected,4921,4
4383,undirected,5077,1
4383,undirected,5189,2
4383,undirected,5209,5
4383,undirected,5277,1
4383,undirected,5374,2
4385,undirected,4639,7
4385,undirected,5050,1
4385,undirected,5088,7
4385,undirected,5249,9
4385,undirected,5272,2
4385,undirected,5380,1
4385,undirected,5556,1
4386,undirected,4555,6
4386,undirected,5014,3
4386,undirected,5138,2
4386,undirected,5545,6
4388,undirected,5444,1
4390,undirected,4451,4
4390,undirected,4574,1
4390,undirected,4866,1
4390,undirected,4913,1
4390,undirected,4930,8
4390,undirected,4966,3
4390,undirected,5086,1
4390,undirected,5238,2
4390,undirected,5393,1
