,docs_id,doc_code,pub_year,doi,pages,publication,journal_name,volume_in_pages,dbases_count,Scopus,SCIE,ICONDA,IndexCopernicus,INSPEC,Academic_Search_Complete,DOAJ,SSCI,VINITI,Business_Source_Complete,other_dbases,res_fields_1,res_fields_2,res_fields_3,final_index
119,3904251,S1,2010,0,133-141,", , , , , &  . Influence of vibratory stress relief on residual stresses in weldments and mechanical properties of structural steel joint.",Journal of vibroengineering,8,3,0,1,0,0,1,0,0,0,1,0,0,T 009,T 008,,272.0
120,3904279,S1,2010,1,11-16, . Choosing railway vehicles for carrying passengers.,Transport,5,6,1,1,1,0,0,0,0,0,1,0,2,T 003,,,62.0
121,3904300,S1,2010,1,98-104,", , &  . Comparable analysis of information and communication technologies in Lithuania and Finland.",Transport,6,6,1,1,1,0,0,0,0,0,1,0,2,T 003,S 003,,62.0
122,3904315,S1,2010,1,33-46,", , &  . Risk assessment of construction projects.",Journal of civil engineering and management: international research and achievements,13,7,1,1,1,0,1,1,0,0,1,0,1,T 002,,,258.0
123,3904359,S1,2010,1,103-121,", &  . SAOSYS toolbox as MATLAB implementation in the elastic-plastic analysis and optimal design of steel frame structures.",Journal of civil engineering and management: international research and achievements,18,7,1,1,1,0,1,1,0,0,1,0,1,T 002,T 009,,258.0
124,3904371,S1,2010,1,131-139,", , &  . Design of people evacuation from rooms and buildings.",Journal of civil engineering and management: international research and achievements,8,7,1,1,1,0,1,1,0,0,1,0,1,T 002,,,258.0
125,3904442,S1,2010,1,149-154,", , , , &  . Non-linear analysis of suspension bridges with flexible and rigid cables.",Journal of civil engineering and management: international research and achievements,5,7,1,1,1,0,1,1,0,0,1,0,1,T 002,,,258.0
126,3904460,S1,2010,1,5-9,", &  . Research on change of natural radionuclide radiation above highways pavement in Lithuania.",The Baltic journal of road and bridge engineering,4,6,1,1,0,0,1,0,0,0,0,0,3,T 004,,,74.0
127,3904472,S1,2010,1,19-27,", , , &  . Finite element mesh size effect on deformation predictions of reinforced concrete bridge girder.",The Baltic journal of road and bridge engineering,8,6,1,1,0,0,1,0,0,0,0,0,3,T 002,,,74.0
128,3904488,S1,2010,1,43-49,", , &  . Functional conditions and state of hot mix asphalt pavement and its structure of Lithuanian motor roads.",The Baltic journal of road and bridge engineering,6,6,1,1,0,0,1,0,0,0,0,0,3,T 002,,,74.0
129,3904537,S1,2010,1,50-54,", , , , &  . Research on the dependence of asphalt pavement stiffness upon the temperature of pavement layers.",The Baltic journal of road and bridge engineering,4,6,1,1,0,0,1,0,0,0,0,0,3,T 002,,,74.0
130,3904555,S1,2010,1,62-68, . Methodology for the evaluation of the effect of the climate of Lithuania on road construction and climatic regioning: PhD thesis.,The Baltic journal of road and bridge engineering,6,6,1,1,0,0,1,0,0,0,0,0,3,T 002,,,74.0
131,3904565,S1,2010,1,23-31,", &  . Investigation into the air treatment efficiency of biofilters of different structures.",Journal of environmental engineering and landscape management,8,6,1,1,0,0,0,0,0,0,0,0,4,T 004,,,94.0
132,3904577,S1,2010,1,45-53,  . Natrio dodecilsulfato sidarantis plaukų plovimo metu.,Journal of environmental engineering and landscape management,8,6,1,1,0,0,0,0,0,0,0,0,4,T 004,N 003,,94.0
133,3904591,S1,2010,1,54-61,", , &  . Laboratory study of ammonium ion removal by using zeolite (Clinoptilolite) to treat drinking water.",Journal of environmental engineering and landscape management,7,6,1,1,0,0,0,0,0,0,0,0,4,T 004,,,94.0
134,3904605,S1,2010,1,13-22,", &  . Spatial distribution of heavy metals released from ashes after a wildfire.",Journal of environmental engineering and landscape management,9,6,1,1,0,0,0,0,0,0,0,0,4,T 004,N 012,,94.0
135,3904688,S1,2010,1,357-367,", , , , &  . The use of a virtual building design and construction model for developing an effective project concept in 5D environment.",Automation in construction: an international research journal,10,2,1,1,0,0,0,0,0,0,0,0,0,T 002,S 003,,66.0
136,3904712,S1,2010,0,42-61,", , , , , &  . Conceptual modelling of construction and real estate crisis with emphasis on comparative qualitative aspects description: editorial material.",Transformations in business & economics,19,1,0,0,0,0,0,0,0,1,0,0,0,S 004,,,448.0
137,3904761,S1,2010,0,163-179,", , &  . Assessment of air pollution when incinerating fermented waste with combustion gas components.",Chemical and Process Engineering= Inzynieria Chemiczna i Procesowa,16,2,0,1,0,0,0,0,0,0,1,0,0,T 004,T 005,,88.0
138,3904772,S3,2010,0,350-355,", &  . Problems of pollutants formation in the workplaces.",Jaunųjų mokslininkų darbai,5,2,0,0,0,1,0,0,0,0,0,0,1,T 004,N 002,,255.0
139,3904980,S1,2010,0,14-20,", , &  . Influence of structure and mechanical properties for cyclic fracture rates of cast iron.",Mechanika,6,8,1,1,0,0,1,0,0,0,1,0,4,T 009,,,126.0
140,3905030,S1,2010,0,26-30,", , &  . Simulation of normal impact of micron-sized particle with elastic-plastic contact.",Mechanika,4,7,1,1,0,0,1,0,0,0,1,0,3,T 009,,,126.0
141,3905095,S1,2010,0,50-57,", , , &  . The experimental research of piezoelectric actuator with two vectors of polarization direction.",Mechanika,7,6,1,1,0,0,1,0,0,0,1,0,2,T 009,,,126.0
142,3905112,S1,2010,0,58-62,", , &  . Diagnostic research of adaptive hydrodynamic segmental bearings with elastic ring in a rotor system.",Mechanika,4,7,1,1,0,0,1,0,0,0,1,0,3,T 009,T 010,,126.0
143,3905151,S1,2010,0,63-69,", , , &  . Application of GRID computing for optimization of grillages.",Mechanika,6,15,1,1,0,0,1,1,0,0,1,0,10,T 009,T 007,N 009,126.0
144,3905294,S1,2010,1,5-19,", &  . Whether globalization in form OF FDI enhances national wealth: empirical evidence from Lithuania.",Journal of business economics and management,14,4,1,0,0,0,0,0,0,1,0,1,1,S 003,,,870.0
145,3905316,S1,2010,1,34-55,", , , &  . Contractor selection for construction works by applying SAW-G and TOPSIS grey techniques.",Journal of business economics and management,21,4,1,0,0,0,0,0,0,1,0,1,1,T 002,S 003,,870.0
146,3905363,S1,2010,1,56-96, . Allocation rules with outside option in cooperation games with time-inconsistency.,Journal of business economics and management,40,4,1,0,0,0,0,0,0,1,0,1,1,S 003,,,870.0
147,3905378,S1,2010,0,25-28,", , &  . Two-mass mariable speed drive.",Elektronika ir elektrotechnika,3,5,0,1,0,0,1,0,0,0,1,0,2,T 001,,,164.0
148,3905512,S1,2010,0,59-64,", , &  . User access link impact on Web browsing quality.",Elektronika ir elektrotechnika,5,5,0,1,0,0,1,0,0,0,1,0,2,T 001,,,164.0
149,3905527,S1,2010,0,91-94,", &  . Investigation of normal modes in microstrip multiconductor line using the MoM.",Elektronika ir elektrotechnika,3,5,0,1,0,0,1,0,0,0,1,0,2,T 001,,,164.0
150,3905540,S1,2010,0,99-102,", &  . The investigation of thermodynamic processes in pulsed coils with crowbar circuit.",Elektronika ir elektrotechnika,3,5,0,1,0,0,1,0,0,0,1,0,2,T 001,,,164.0
151,3905591,S1,2010,1,3-390,", , &  . Pigments based on thermally treated iron-containing slimes.",Russian Journal of Applied Chemistry,387,2,0,1,0,0,0,0,0,0,0,0,1,T 004,,,1166.0
152,3906127,S5,2010,0,610-615, . Modelling of safety of flights and profitability of aircraft.,"3rd international conference on Scientific Aspects of Unmanned Aerial Vehicle(SAUAV): conference proceedings. Suchedniów, 5-7 May 2010",5,0,0,0,0,0,0,0,0,0,0,0,0,T 009,,,488.0
153,3906741,S7,2010,0,2-5, . Du dešimtmečiai po didžiojo lūžio ir kas toliau?(1): Rūpesčiai ir lūkesčiai.,Kultūros barai: kultūros ir meno mėnesinis žurnalas,3,0,0,0,0,0,0,0,0,0,0,0,0,H 003,,,312.0
154,3906750,S7,2010,0,8-11, . Du dešimtmečiai po didžiojo lūžio ir kas toliau? (2).,Kultūros barai: kultūros ir meno mėnesinis žurnalas,3,0,0,0,0,0,0,0,0,0,0,0,0,H 003,,,312.0
155,3906768,S1,2010,1,235-244, . One-parametric semigroups of diffeomorphisms and one-sided vector fields.,Mathematical modelling and analysis: the Baltic journal merical analysis and differential equations,9,4,0,1,0,0,1,0,0,0,1,0,1,N 001,,,345.0
156,3906776,S1,2010,1,245-255,", &  . An algorithm for partitioning of right heart ventricle medial axis.",Mathematical modelling and analysis: the Baltic journal merical analysis and differential equations,10,4,0,1,0,0,1,0,0,0,1,0,1,N 001,,,345.0
157,3906786,S5,2010,0,113-116, . Témĕř normálni stav: Litevské literární perspektivy.,HOST: mésíčník pro literaturu a čtenáře,3,0,0,0,0,0,0,0,0,0,0,0,0,H 003,,,731.0
158,3906818,S1,2010,0,29-36, . Stereotipai ir jų devizualizacija tarpkultūrinėje komunikacijoje.,Filosofija. Sociologija,7,10,0,0,0,0,0,0,0,1,0,0,9,H 001,,,191.0
159,3906838,S1,2010,0,1-2, . Vaizdiškumas: kultūros sąveikos: Editorial material.,Filosofija. Sociologija,1,4,0,0,0,0,0,0,0,1,0,0,3,H 001,,,191.0
160,3906874,S1,2010,1,164-178,", &  . Finite-difference schemes for parabolic problems on graphs.",Lithuanian mathematical journal,14,6,1,1,0,0,0,0,0,0,1,0,3,N 001,,,332.0
161,3906884,S1,2010,0,43-46,", &  . Quality of heterogeneous mobile data services: capabilities and end-user achievements.",Elektronika ir elektrotechnika,3,5,0,1,0,0,1,0,0,0,1,0,2,T 001,,,164.0
162,3906897,S1,2010,0,87-90,", &  . Development of biometric systems for person recognition: aits and acquisition.",Elektronika ir elektrotechnika,3,5,0,1,0,0,1,0,0,0,1,0,2,T 001,,,164.0
163,3906910,S1,2010,0,27-30,", , &  . System for measuring speed of induction motor.",Elektronika ir elektrotechnika,3,5,0,1,0,0,1,0,0,0,1,0,2,T 001,,,164.0
164,3906925,S1,2010,0,83-86,", , &  . Parallel algorithm for the Quasi-TEM analysis of microstrip multiconductor line.",Elektronika ir elektrotechnika,3,5,0,1,0,0,1,0,0,0,1,0,2,T 001,,,164.0
165,3907031,S1,2010,0,37-44, . Klasikinė panoptikumo samprata: vizualinis-komunikacinis aspektas.,Filosofija. Sociologija,7,10,0,0,0,0,0,0,0,1,0,0,9,H 001,S 008,,191.0
166,3907041,S1,2010,0,45-53, . Vizualinis religingumas kibernetinėje erdvėje.,Filosofija. Sociologija,8,5,1,0,0,0,0,0,0,1,0,0,3,H 001,S 008,,191.0
167,3907057,S1,2010,1,1063-1069,", , &  . Degree-days for the exergy analysis of buildings.",Energy and buildings,6,2,0,1,0,0,0,0,0,0,0,0,1,T 009,T 006,,677.0
168,3907133,S1,2010,1,859-869,", , , , , , &  . Higher-order chaotic oscillator using active Bessel filter.",Journal of Circuits Systems and Computers,10,1,0,1,0,0,0,0,0,0,0,0,0,N 002,,,850.0
169,3907152,S3,2010,1,39-48, . Cultural territorialization: the case of Grand Duchy of Lithuania.,Limes: cultural regionalistics,9,1,0,0,0,1,0,0,0,0,0,0,0,H 001,,,989.0
170,3907162,S3,2010,1,55-66, . The main skills and competences of multilingualism in the context of the European Union.,Limes: cultural regionalistics,11,1,0,0,0,1,0,0,0,0,0,0,0,H 001,,,989.0
171,3907172,S3,2010,1,87-95,  . Įmonės integruotos konkurencinės strategijos modelis oligopolinėje rinkoje.,Verslas: teorija ir praktika,8,2,0,0,1,0,0,0,0,0,0,1,0,S 003,,,1298.0
172,3907183,S3,2010,1,116-123, ir  . Santykių rinkodaros ypatumai teikiant finansines paslaugas.,Verslas: teorija ir praktika,7,2,0,0,1,0,0,0,0,0,0,1,0,S 003,,,1298.0
173,3907194,S3,2010,1,124-133,  . Darbuotojo konkurencingumo vertinimo teoriniai aspektai.,Verslas: teorija ir praktika,9,2,0,0,1,0,0,0,0,0,0,1,0,S 004,,,1298.0
174,3907205,S3,2010,1,134-142,  . Franšizės verslo modelis: teorinės įžvalgos.,Verslas: teorija ir praktika,8,2,0,0,1,0,0,0,0,0,0,1,0,S 003,,,1298.0
175,3907248,S3,2010,1,159-167,  . Šalies konkurencingumas: sampratos raida laiko perspektyvoje.,Verslas: teorija ir praktika,8,2,0,0,1,0,0,0,0,0,0,1,0,S 004,,,1298.0
176,3907269,S3,2010,1,168-175,  . Įmonių susijungimų ir įsigijimų sandorių kainai įtaką darančių veiksnių tyrimas.,Verslas: teorija ir praktika,7,2,0,0,1,0,0,0,0,0,0,1,0,S 003,,,1298.0
177,3907280,S3,2010,1,176-183,  . Virtualaus asmens veikla ir plėtros galimybės.,Verslas: teorija ir praktika,7,2,0,0,1,0,0,0,0,0,0,1,0,S 003,,,1298.0
178,3907292,S3,2010,1,151-158,",   . Personalo kaitos stabilizavimo galimybės Lietuvos statybos sektoriuje.",Verslas: teorija ir praktika,7,3,1,0,1,0,0,0,0,0,0,1,0,S 003,,,1298.0
179,3907305,S3,2010,1,29-34, . Lingvistiniai ir psichofiziologiniai kalbinės veiklos pagrindai.,Santalka. Filologija. Edukologija,5,5,0,0,0,1,0,0,0,0,0,0,4,H 004,,,416.0
180,3907315,S3,2010,1,43-51, . Prancūzų mokslinio teksto leksinė sandara ir sintaksinė struktūra.,Santalka. Filologija. Edukologija,8,5,0,0,0,1,0,0,0,0,0,0,4,H 004,,,416.0
181,3907327,S3,2010,1,59-66, . Automobilizmo terminija prancūzų kalba.,Santalka. Filologija. Edukologija,7,4,0,0,0,1,0,0,0,0,0,0,3,H 004,,,416.0
182,3907342,S3,2010,1,77-84, . The communicative competence of the language teacher?,Santalka. Filologija. Edukologija,7,5,0,0,0,1,0,0,0,0,0,0,4,H 004,,,416.0
183,3907352,S3,2010,1,85-92, . Profesinių mokyklų mokinių pasirinkimo ir galimybių tęsti studijas technologinėje kryptyje vertinimas.,Santalka. Filologija. Edukologija,7,5,0,0,0,1,0,0,0,0,0,0,4,S 007,,,416.0
184,3907384,S3,2010,1,93-99, . Kai kurių statybos terminų vartosena: teorijos ir praktikos neatitiktis.,Santalka. Filosofija,6,5,0,0,0,1,0,0,0,0,0,0,4,H 004,,,416.0
185,3907418,S3,2010,1,100-104, . Esminiai užsienio kalbų mokymo vadovėlio bruožai.,Santalka. Filologija. Edukologija,4,5,0,0,0,1,0,0,0,0,0,0,4,H 004,,,416.0
186,3907429,S3,2010,1,105-112, . Obsceniškos leksikos vieta studentų kalboje: keiksmų vartojimas ir vertinimas.,Santalka. Filologija. Edukologija,7,5,0,0,0,1,0,0,0,0,0,0,4,H 004,,,416.0
187,3907439,S3,2010,1,11-17, . Tiesioginių užsienio investicijų poveikio šalies ekonomikai analizė.,Mokslas – Lietuvos ateitis,6,5,0,0,1,1,0,0,0,0,0,0,3,S 004,,,0.0
188,3907449,S3,2010,1,18-24, . Aprangos ir tekstilės pramonės konkurencinė situacija.,Mokslas – Lietuvos ateitis,6,1,0,0,0,1,0,0,0,0,0,0,0,S 004,,,0.0
189,3907459,S3,2010,1,32-37, . Įmonės konkurencinės aplinkos veiksniai: oligopolinių rinkų lyginamosios analizės pavyzdys.,Mokslas – Lietuvos ateitis,5,1,0,0,0,1,0,0,0,0,0,0,0,S 004,,,0.0
190,3907469,S3,2010,1,38-42, . Baltijos šalių transporto vadybos specialistų kompetencijų vertinimas: studentų požiūrio tyrimas.,Mokslas – Lietuvos ateitis,4,1,0,0,0,1,0,0,0,0,0,0,0,S 003,,,0.0
191,3907483,S3,2010,1,112-118, . Suderinto vartotojų kainų indekso tendencijos Lietuvoje ir Europos Sąjungoje.,Mokslas – Lietuvos ateitis,6,1,0,0,0,1,0,0,0,0,0,0,0,S 004,,,0.0
192,3907811,S3,2010,1,5-10,  . Teritorijų planavimo nuostatų analizė atnaujinant miestų gyvenamuosius rajonus (kvartalus).,Mokslas – Lietuvos ateitis,5,5,0,0,1,1,0,0,0,0,0,0,3,T 004,,,0.0
193,3907831,S3,2010,1,43-48,  . Apleistų karinės paskirties teritorijų konversija.,Mokslas – Lietuvos ateitis,5,5,0,0,1,1,0,0,0,0,0,0,3,T 004,,,0.0
194,3907844,S3,2010,1,49-54,", &  . Analysis of student knowledge evaluation applying self-assessment methodology: oblems and results.",Mokslas – Lietuvos ateitis,5,5,0,0,1,1,0,0,0,0,0,0,3,S 003,,,0.0
195,3907856,S3,2010,1,55-61,  . Gyventojų būsto kreditavimo analizė sisteminiu požiūriu.,Mokslas – Lietuvos ateitis,6,5,0,0,1,1,0,0,0,0,0,0,3,S 004,,,0.0
196,3907868,S3,2010,1,69-74,", &  . Networking in the transport sector: inter-firm vs intra-firm perspective.",Mokslas – Lietuvos ateitis,5,5,0,0,1,1,0,0,0,0,0,0,3,T 003,,,0.0
197,3907880,S3,2010,1,75-82,", &  . Intercultural competence development in EU banking sector.",Mokslas – Lietuvos ateitis,7,5,0,0,1,1,0,0,0,0,0,0,3,S 003,,,0.0
198,3907892,S3,2010,1,104-111,  . Asmeninių finansų valdymo ypatumai ekonominio nestabilumo sąlygomis.,Mokslas - Lietuvos ateitis. Verslas XXI amžiuje,7,3,0,0,1,1,0,0,0,0,0,0,1,S 004,,,0.0
199,3907904,S3,2010,1,126-133, ir  . Intelektinio kapitalo valdymas transporto sektoriuje.,Mokslas – Lietuvos ateitis,7,5,0,0,1,1,0,0,0,0,0,0,3,S 004,,,0.0
200,3907916,S3,2010,1,97-103,  . Produkto inovacijų kūrimo modelių tobulinimas.,Mokslas – Lietuvos ateitis,6,5,0,0,1,1,0,0,0,0,0,0,3,S 003,,,0.0
201,3907928,S3,2010,1,90-96, . Valstybės kapitalo struktūros įtaka ekonominei plėtrai.,Mokslas – Lietuvos ateitis,6,3,0,0,1,1,0,1,0,0,0,0,0,S 003,,,0.0
202,3907938,S4,2010,1,5-10, . Šiandienos iššūkiai teminio žurnalo numerio straipsniuose.,Mokslas – Lietuvos ateitis,5,2,0,0,1,1,0,0,0,0,0,0,0,H 003,,,0.0
203,3907956,S3,2010,1,11-17, . Šiuolaikinė priemiestinės zonos samprata.,Mokslas – Lietuvos ateitis,6,2,0,0,1,1,0,0,0,0,0,0,0,H 003,,,0.0
204,3907967,S3,2010,1,24-30, . Esminės reprezentacinių siekių įgyvendinimo architektūros konkursuose formos ir tendencijos.,Mokslas – Lietuvos ateitis,6,5,0,0,1,1,0,0,0,0,0,0,3,H 003,,,0.0
205,3907977,S3,2010,1,52-59, . Tautinio tapatumo problema šiuolaikinėje Lietuvos architektūroje.,Mokslas – Lietuvos ateitis,7,5,0,0,1,1,0,0,0,0,0,0,3,H 003,,,0.0
206,3907987,S3,2010,1,73-79, . Uždarų slidinėjimo trasų integravimas į miesto rekreacijos sistemą.,Mokslas – Lietuvos ateitis,6,5,0,0,1,1,0,0,0,0,0,0,3,H 003,,,0.0
207,3908011,S3,2010,1,80-85, . Lauko sakralinių erdvių tradicija ir naujos tendencijos Lietuvoje.,Mokslas – Lietuvos ateitis,5,5,0,0,1,1,0,0,0,0,0,0,3,H 003,,,0.0
208,3908021,S3,2010,1,60-66,  . Pėsčiųjų eismo sąlygos užmiesčio keliuose ir gyvenamosiose teritorijose. Esamos situacijos analizė ir galimi eismo sąlygų gerinimo būdai.,Mokslas – Lietuvos ateitis,6,5,0,0,1,1,0,0,0,0,0,0,3,T 004,,,0.0
209,3908033,S1,2010,1,159-172,", &  . A new additive ratio assessment (ARAS) method in multicriteria decision-making.",Technological and economic development of economy: Baltic journal on sustainbility,13,4,1,0,1,0,0,0,0,1,0,1,0,S 004,,,443.0
210,3908065,S1,2010,1,173-187,", , &  . Is China integrated with her major trading partners: evidence on financi al and real integration.",Technological and economic development of economy: Baltic journal on sustainbility,14,5,1,0,1,0,0,0,0,1,0,0,2,S 004,,,443.0
211,3908196,S1,2010,1,254-265,", , &  . Automation of update of digital national geo-reference databases.",Technological and economic development of economy: Baltic journal on sustainbility,11,5,1,1,1,0,0,0,0,1,0,0,1,T 010,N 006,N 009,443.0
212,3908239,S1,2010,1,327-347,", , &  . Ontology-based multi-agent system to support business users and management.",Technological and economic development of economy: Baltic journal on sustainbility,20,5,1,0,1,0,0,0,0,1,0,0,2,T 007,N 009,S 004,443.0
213,3908275,S1,2010,1,348-363,", &  . Game theory applications in construction engineering and management.",Technological and economic development of economy: Baltic journal on sustainbility,15,5,1,0,1,0,0,0,0,1,0,0,2,S 004,,,443.0
214,3908306,S1,2010,1,155-158, . Stability and ductility of structures: Editorial material.,Journal of civil engineering and management: international research and achievements,3,8,1,1,1,0,1,1,0,0,1,0,2,T 002,,,258.0
215,3908353,S1,2010,1,189-196,", , &  . The quasi-ductile resistance of compressed spun concrete beam-columns.",Journal of civil engineering and management: international research and achievements,7,12,1,1,1,0,1,1,0,0,1,0,6,T 002,,,258.0
216,3908376,S1,2010,1,203-208,", , , &  . Integrated load optimization of elastic-plastic axisymmetric plates at shakedown.",Journal of civil engineering and management: international research and achievements,5,7,1,1,1,0,1,1,0,0,1,0,1,T 002,T 009,,258.0
217,3908401,S1,2010,1,230-236,", , &  . Buckling of slender composite concrete-filled steel columns.",Journal of civil engineering and management: international research and achievements,6,7,1,1,1,0,1,1,0,0,1,0,1,T 002,,,258.0
218,3908415,S1,2010,1,257-266,", , , , &  . Multiple criteria assessment of alternatives for built and human environment renovation.",Journal of civil engineering and management: international research and achievements,9,7,1,1,1,0,1,1,0,0,1,0,1,T 002,T 007,,258.0
219,3908465,S1,2010,1,287-297,", , &  . Complex evaluation of contracts for construction.",Journal of civil engineering and management: international research and achievements,10,7,1,1,1,0,1,1,0,0,1,0,1,T 002,S 004,N 001,258.0
220,3908487,S1,2010,1,209-215,", &  . Analyses of the stress intensity of the cylindrical tank wall at the place of the geometrical defect.",Journal of civil engineering and management: international research and achievements,6,7,1,1,1,0,1,1,0,0,1,0,1,T 002,,,258.0
221,3908499,S1,2010,1,237-241,", &  . Influence of the semi-rigid bolted steel joints on the frame behaviour.",Journal of civil engineering and management: international research and achievements,4,7,1,1,1,0,1,1,0,0,1,0,1,T 002,,,258.0
222,3908511,S1,2010,1,216-221, . Local stability of web of tapered beam subjected to pure bending.,Journal of civil engineering and management: international research and achievements,5,7,1,1,1,0,1,1,0,0,1,0,1,T 002,,,258.0
223,3908622,S3,2010,0,48-53,",   . Pastato įstiklinimo sinimo bei apšvietimo sistemų energijos poreikiams.",Energetika: ologija,5,7,1,0,0,1,1,1,0,0,1,0,2,T 006,,,34.0
224,3908645,S1,2010,1,83-88,", , , , , &  . Investigation of concrete cracking effect in deck slab of continuous bridges.",The Baltic journal of road and bridge engineering,5,5,1,1,0,0,1,0,0,0,0,0,2,T 002,,,74.0
225,3908678,S1,2010,1,76-82,", , &  . Research and modelling of noise of the central part of Panevėžys city.",The Baltic journal of road and bridge engineering,6,6,1,1,0,0,1,0,0,0,0,0,3,T 004,,,74.0
226,3908711,S1,2010,1,104-109,", , , &  . A study of the deflections of metal road guardrail post.",The Baltic journal of road and bridge engineering,5,6,1,1,0,0,1,0,0,0,0,0,3,T 003,,,74.0
227,3908728,S1,2010,1,110-115,", , &  . Research and evaluation of methods for determining deformation modulus of a base course of road pavement.",The Baltic journal of road and bridge engineering,5,6,1,1,0,0,1,0,0,0,0,0,3,T 002,,,74.0
228,3908757,S1,2010,1,116-123, . Model for the substantiation of road safety improvement measures on the roads of Lithuania: PhD thesis.,The Baltic journal of road and bridge engineering,7,6,1,1,0,0,1,0,0,0,0,0,3,T 003,,,74.0
